4000
42	13	-9	5	-94.140446
-34	-44	-21	-55	65.886410
0	0	-34	41	99.212622
4	4	20	51	-60.936308
0	0	47	30	94.647053
34	39	13	58	23.075045
-4	21	-25	20	94.219794
-34	6	20	43	53.495895
-41	13	-46	37	74.565874
18	-2	-25	-21	11.502426
22	29	19	48	-22.006897
-20	39	4	42	21.225623
-31	-28	-6	6	-8.420057
10	-12	-10	37	4.263436
-3	-49	-2	6	-84.319590
17	-41	-4	0	-79.039888
-52	0	-50	-25	-30.246895
17	19	-39	27	11.575671
49	9	-19	18	-71.770379
-10	0	0	0	29.227577
15	-1	58	11	44.999542
-40	-42	-13	12	-31.907102
-47	12	-8	28	59.544664
13	7	-10	-42	-27.494125
11	26	-5	23	-52.653584
0	-1	-6	-1	81.200598
17	-49	-14	54	27.475814
15	-12	0	-51	27.793207
0	-59	-37	39	-93.255409
-3	21	35	37	66.447951
24	-15	49	-25	-57.377850
5	-11	11	6	61.687063
-5	1	-23	-28	53.691214
3	47	35	-30	-97.009186
0	0	2	-41	-67.357402
7	-18	12	8	90.502640
-56	4	1	-13	-9.134190
3	38	-28	21	-49.937437
53	-23	41	38	-37.681204
37	-39	15	55	64.415418
-6	-22	31	6	-94.183172
-5	-42	-51	21	-91.228980
-7	17	-52	-8	34.098331
23	-31	6	0	63.982055
-54	10	-31	-41	72.789697
-52	-9	-38	-31	-9.256264
22	-23	11	7	83.581042
-9	-8	25	-1	-79.729606
47	9	-5	-4	74.767296
52	-8	-11	28	-20.975372
10	3	16	7	-8.926664
10	7	-43	-12	11.996826
8	-26	11	-45	83.806879
-20	-10	-1	0	70.574053
4	-13	-49	31	-35.172582
0	0	6	-7	77.507859
-1	34	39	41	60.179449
-41	15	-17	-6	-71.141697
-46	1	48	24	0.857570
-22	-43	-27	-17	73.241371
-29	-26	-4	51	59.092990
0	9	-1	0	6.900235
-28	-30	-10	0	-60.673849
-18	-1	0	-9	68.065432
1	2	42	19	-28.049562
-18	-4	-12	-45	-64.458144
7	27	-15	-4	-10.861538
32	-22	-29	37	-19.254128
-5	2	-5	-9	-88.274789
3	20	38	8	87.005219
44	20	9	-15	-84.386731
4	36	53	-19	-37.076937
5	22	-26	-14	-86.455885
29	-49	14	-38	-44.730979
-38	21	28	-27	-90.856655
47	10	0	0	-64.378796
33	-49	-26	-50	78.533280
15	0	22	34	20.218513
42	0	-6	-20	-62.901700
-38	36	-17	-3	-92.516861
-13	2	-45	-21	-20.981475
11	3	8	50	-91.039766
-11	-52	6	-44	-69.164098
21	-39	22	-5	56.346324
-39	-14	-8	19	-39.298685
-3	-4	0	-58	94.201483
-24	-11	14	22	51.890622
26	32	-18	-51	42.429884
11	-55	25	-21	1.376385
10	-16	38	-14	99.627674
31	-41	12	-5	-88.641011
10	51	41	19	-63.524277
-28	-9	-7	-2	34.299753
8	-40	17	-45	78.221992
54	4	8	29	-48.265023
-22	4	2	35	-32.010865
-53	14	31	-12	53.093051
53	-3	48	-34	-40.055544
12	-15	-24	-5	87.401959
-36	-15	-6	4	60.283212
-25	36	14	23	-6.076235
9	41	-53	8	57.579272
10	23	23	37	89.513840
19	3	-46	-17	72.722556
8	18	11	3	-97.857601
-3	-32	12	-28	34.940641
18	-2	11	-21	95.226905
-22	-11	30	20	47.392193
-26	-2	-20	-21	-50.816370
30	7	-11	5	-36.802271
23	42	54	-17	19.296854
51	12	-9	-51	47.904904
-38	7	4	-37	21.494186
44	-17	8	-2	50.511185
7	11	6	56	-61.070589
-31	-11	40	3	-74.529252
28	-3	-40	-19	80.266732
-17	14	46	4	54.222236
-6	-3	36	44	-51.377911
31	-28	18	40	-19.809565
1	0	-46	-6	60.130619
-34	-3	-36	-47	-86.938078
-31	0	-5	22	89.574877
10	-21	-21	48	-65.623951
-25	-26	22	37	-96.508683
-35	-20	-28	30	-37.784967
-6	-50	-29	0	16.714988
12	3	-22	2	-59.813227
26	-21	49	29	25.394452
0	6	29	2	-90.618610
34	-47	18	-37	-31.260109
0	21	7	32	92.504654
3	48	33	8	79.998169
-17	-12	-38	-19	67.876217
-30	48	-7	23	-58.714560
11	17	-37	31	-14.584796
5	22	28	43	29.264199
4	-6	0	0	-15.207373
-12	36	-48	15	89.465011
-26	1	-18	3	-92.388684
-17	41	-10	-7	30.814539
-18	11	3	36	50.828578
-10	25	3	-8	-7.113865
-25	23	-9	21	-51.860103
49	-16	-2	1	-31.107517
52	-22	-4	-9	-47.935423
-40	-40	19	-43	13.174841
-13	42	-15	-42	-30.198065
10	18	19	17	22.013001
19	-48	-24	-6	-7.156590
-5	2	14	-26	-42.893765
0	-27	43	3	-88.091678
16	53	-17	35	-78.246406
6	-8	-9	-9	66.899625
-13	25	9	47	-73.448897
-4	34	28	26	49.583422
-12	35	0	-2	-72.728660
-2	21	38	-1	-77.019562
9	-41	32	33	-26.712851
-38	22	-10	1	79.033784
30	-8	47	13	-47.947630
-2	-7	10	36	93.200476
-26	-16	-11	0	-84.514908
4	33	-43	11	23.551134
51	-16	2	-2	-51.268044
-30	0	0	8	50.321970
28	45	-18	-4	79.320658
-23	-3	56	-15	60.563982
29	-48	-20	-16	68.382824
25	-44	9	-1	-25.443281
-7	13	22	-9	6.881924
-38	-10	11	-18	-41.740165
23	5	46	-25	-87.926878
-3	0	-4	4	-2.041688
24	0	20	44	-80.394910
-21	-13	24	-2	30.784021
11	31	23	-3	-66.093936
-44	-26	14	55	-67.485580
55	1	42	-23	60.667745
12	53	-18	-27	-56.010620
13	-2	-37	-22	26.535844
24	-3	-56	-19	-67.253639
41	15	-18	-21	-84.057131
-55	18	-54	6	64.165166
-54	-22	-32	-7	72.954497
14	11	0	14	-37.900937
28	-3	-7	-7	16.550188
-49	-27	-13	15	-65.111240
11	25	34	-43	84.099857
4	-6	-31	-39	-83.257546
2	0	40	6	87.414167
58	11	29	-41	13.150426
-39	39	-9	2	-52.391125
23	-27	-22	-42	15.567492
-41	32	9	9	-31.431013
-22	20	0	-41	89.275796
-2	-32	8	-7	-28.940703
4	-24	-16	9	65.111240
30	25	25	39	21.579638
12	-6	-4	14	-54.289377
24	47	-26	24	58.604694
56	12	-8	-43	76.909696
18	5	2	4	-40.543840
-27	36	-21	12	-27.780999
-1	0	6	-28	-72.429579
42	-37	-1	-1	88.439589
-13	-42	16	52	60.332041
-10	-10	18	-11	-27.671133
-9	7	54	-10	47.196875
-4	48	19	-3	52.000488
-34	-26	20	0	-39.878536
-17	29	12	-41	49.369793
-21	27	21	29	57.890561
-4	0	-12	-51	9.884945
24	-22	0	22	-88.274789
9	5	1	-48	-97.466964
-20	29	-1	-12	-63.866085
-32	-27	0	-3	-74.004334
-5	-4	-33	38	34.452345
38	-25	-9	25	-75.957518
16	-17	14	-12	50.218207
-5	-3	51	-2	8.993805
-10	11	9	41	-76.708274
-16	-9	52	-4	40.043336
-28	-49	0	-2	44.615009
-9	-20	-32	-21	-36.289560
23	22	-11	0	-36.527604
18	0	-10	-2	-10.342723
9	-27	25	35	86.553545
-10	-47	10	-1	-92.162847
10	-21	-25	2	44.926298
-12	-12	-15	-24	76.305429
-14	18	-5	5	-4.367199
23	43	-26	39	63.615833
5	-39	29	-28	-18.832972
-40	-29	-32	-22	97.576830
37	28	-5	56	-64.189581
-52	0	-7	20	68.535417
-30	-20	30	-6	-38.163396
47	0	-20	15	-77.813044
0	0	-48	31	-15.665151
-52	11	5	-56	-99.420148
-5	-3	-50	-27	65.990173
-36	26	-22	32	-82.543413
23	-9	28	45	-77.196570
-2	-5	13	-5	-39.811396
-17	35	12	6	-46.629231
2	-48	-23	35	-38.169500
40	-38	45	-33	36.625263
17	-39	12	-32	24.015015
42	40	-33	-1	-25.229652
-17	4	56	14	45.866268
50	12	-1	27	-19.473861
20	34	37	-9	43.052461
11	-10	-44	34	70.403150
-53	-26	28	-40	-19.333476
47	1	-35	-45	20.114750
-2	-2	-28	44	53.575243
3	-1	33	-13	8.676412
-23	-32	53	11	-15.103610
-24	44	4	-22	-5.240028
-50	-1	-15	21	24.332408
16	2	34	-11	-29.752495
5	9	0	0	76.732688
53	-5	-18	36	-93.841365
12	-7	0	-3	11.478011
-13	19	20	-38	-15.836055
4	-55	45	17	51.853999
-6	6	-12	-40	41.703543
19	-18	-21	26	-4.403821
-29	5	-16	-16	-65.959655
-40	34	-17	42	-1.925718
-5	37	-10	-1	-42.332224
22	-26	7	-31	11.050752
-57	-10	-1	-15	16.019166
27	-20	19	29	-0.888089
0	1	-22	35	80.852687
1	31	-3	3	31.858272
-14	-21	52	-13	71.288186
-17	-6	11	-16	80.968657
-7	33	19	4	-62.578204
-3	7	-12	-9	27.780999
15	-2	-12	19	91.656240
-4	-25	-53	21	44.633320
33	12	14	-43	53.758354
-13	-8	-21	-55	-23.764763
-7	0	-26	-53	44.395276
35	26	25	-17	-87.096774
5	9	-38	38	-47.752312
30	-37	0	4	-85.894345
-1	25	-43	4	-52.079836
10	-1	-6	17	-62.309641
-1	9	5	39	-0.747703
-51	-22	23	33	56.981109
18	43	-21	-4	-29.160436
31	16	-14	53	-71.587268
-13	-53	-56	8	53.685110
17	-26	37	1	-7.168798
11	-39	-30	-26	50.492874
18	-27	17	27	-36.802271
39	-45	17	-3	-55.339213
25	21	11	44	66.051210
41	-39	26	4	-9.054842
-44	0	26	-35	-77.263710
17	-1	-33	4	-40.092166
0	0	-18	-1	23.111667
23	-6	0	-57	-17.697684
-9	15	4	22	76.415296
-19	26	-15	-2	33.219398
22	-48	8	11	-51.927244
20	12	-14	6	-93.902402
27	23	47	-20	-82.073428
-37	-7	0	2	-23.313089
-54	-14	39	-38	-49.382000
-8	-3	-11	-45	76.970733
-25	41	-19	13	-24.094363
5	7	-7	0	-28.379162
-7	2	1	-36	-9.579760
-44	-25	-2	-31	-98.480178
-1	-10	0	0	-95.812860
0	-11	-3	-49	-62.443922
18	-7	-24	22	61.314737
11	-43	-26	23	-7.791375
-50	24	-36	11	-87.725455
-1	6	8	29	-4.959258
-48	35	6	36	28.794214
17	5	12	-12	69.762261
-43	3	1	1	49.644459
16	-26	-52	28	64.421522
-1	-34	-18	24	-26.310007
-20	-12	18	-36	-10.898160
-1	5	5	-27	-88.604389
19	46	39	38	-43.491928
16	-45	6	-3	76.024659
-47	-18	0	1	-12.613300
-31	26	8	-22	5.191198
0	-2	-26	-30	53.239540
19	49	-32	38	38.273263
-19	-56	17	-24	-30.082095
-38	45	-35	-41	54.045228
-14	-19	-12	22	85.961486
33	0	30	-32	-89.135411
-33	41	0	4	-54.655599
33	-14	1	0	38.694418
23	-44	-31	-43	-42.454299
-33	-27	57	13	38.212226
-18	8	42	-31	-46.684164
-22	26	-48	-28	5.246132
22	2	-2	-11	27.988525
-34	-16	17	-38	65.105136
24	-15	-7	-13	-62.163152
-8	43	-30	5	46.195868
9	20	-1	6	42.332224
37	-46	-34	-9	-24.326304
-2	4	23	-33	54.435865
0	0	-19	15	-33.115635
-36	41	33	41	-98.553423
28	9	-39	-26	-58.561968
1	2	12	35	-60.655538
-12	-36	-27	-39	-9.561449
-30	-5	-10	-11	4.886013
-36	37	26	31	70.787683
13	-6	-20	-12	75.951415
-7	-36	-21	-11	-21.048616
-23	-8	-49	2	-60.087893
9	-37	15	-40	43.156224
14	37	2	45	-8.621479
30	0	-26	49	-25.284585
3	13	-40	2	-74.431593
-42	26	-21	-27	25.333415
-7	-9	6	53	36.973174
12	0	1	-16	20.120853
4	0	-26	-53	-15.897092
5	-53	-9	5	-7.943968
-30	-7	-4	43	47.502060
-6	6	5	47	-10.824915
-2	0	21	29	82.116153
9	6	54	-8	-26.157414
0	-2	54	-16	84.276864
10	-22	9	-40	-71.672720
-11	2	-13	-23	49.443037
-46	-33	0	16	-77.623829
-27	4	6	-48	-96.850490
1	0	39	-5	-10.159612
0	1	-13	57	81.975768
1	-34	27	31	-57.365642
-20	5	-32	21	25.876644
37	8	-25	-19	-2.835170
21	-10	-41	9	77.355266
-6	11	38	-8	84.051027
26	7	0	5	-41.611988
-6	4	32	42	15.268410
24	8	-41	9	-54.826502
-13	4	2	-21	-31.516465
-20	9	-36	-14	-69.420454
13	52	-16	42	53.569140
42	2	-29	-1	74.236274
0	0	-44	-1	87.707144
37	-26	25	37	-39.884640
50	7	44	-15	-99.914548
31	-28	-28	-5	-62.419507
0	9	-5	-11	85.705130
-27	16	-2	-10	17.642750
-14	-28	-2	0	-96.209601
-28	-3	9	-7	-88.781396
52	20	-10	-27	83.306375
-41	7	26	5	-30.637532
-7	-41	-1	-3	-43.662832
29	9	-7	35	-72.490616
-25	2	-23	26	22.208319
11	9	-26	-23	85.198523
27	-7	-4	-19	-61.949522
-25	-11	-17	-39	96.673482
36	-5	22	-13	-68.694113
15	-23	-26	-47	-81.188391
4	-13	36	39	56.578265
16	-9	6	-1	-56.407361
3	6	-26	-51	21.817682
22	1	-29	-14	4.214606
40	2	9	17	-65.721610
48	2	21	21	23.758660
37	-3	0	-49	-47.068697
-6	23	-13	0	51.835688
8	20	-41	26	88.891263
50	-30	12	-58	-25.333415
23	4	-2	-27	52.690207
14	-13	-14	1	63.658559
-1	24	-34	-17	-49.516282
0	-8	-7	31	32.316050
9	-10	11	0	-23.191015
7	-7	-15	-9	-46.641438
-18	2	6	-56	-24.222541
-5	-5	21	-39	79.949339
56	19	3	16	99.389630
47	-31	-5	3	98.321482
31	-1	-6	1	-36.307871
10	-41	35	-9	82.354198
5	-42	12	-5	82.311472
17	33	4	-10	-70.751061
-6	-3	35	-12	93.505661
-41	-21	50	25	-6.430250
5	-40	-4	-57	15.543077
-2	-51	-28	-6	-53.569140
-42	-23	46	12	-58.098086
2	0	-24	40	76.909696
0	54	14	-54	52.909940
-31	-35	-7	1	-58.745079
-34	-23	18	-15	29.795221
13	-57	-57	-12	24.137089
-29	0	9	11	35.544908
-10	-23	10	-54	50.926237
37	32	11	0	-13.528855
-41	19	5	39	74.565874
3	-6	36	-21	80.126347
-4	9	-13	-52	-18.033387
-50	25	30	28	-9.378338
-36	-27	42	2	-64.488662
-4	-28	42	34	-57.652516
36	20	5	2	-91.619617
-32	-25	-20	-2	-92.358165
0	37	0	5	-60.716575
27	3	-22	26	-81.530198
-11	-12	-35	-38	-2.066103
25	23	-3	-27	-92.815943
12	38	-21	31	81.402020
-8	-8	18	49	-93.591113
-36	36	26	8	-28.885769
-21	3	-18	-19	13.467818
-29	-14	13	31	-37.107456
-4	22	4	-59	48.033082
2	-1	-4	7	62.547685
24	54	-42	2	-57.774590
-50	8	-42	-36	-86.266671
47	-10	27	6	-8.731346
58	0	0	-22	-38.279366
4	13	-13	-3	1.058992
-6	2	-10	14	63.512070
-37	20	-56	4	55.485702
51	20	28	-14	-23.038423
26	28	11	-7	-75.518052
-5	39	14	58	-44.621113
14	29	9	7	-93.060091
-22	46	-35	46	-49.992370
45	17	-2	-7	50.547807
-23	-39	37	17	-95.794549
-1	1	0	-29	24.588763
-30	8	-11	2	-57.567064
4	58	16	-7	97.143468
2	-8	48	-5	-58.159124
8	-46	-59	3	99.114963
-9	-50	9	-12	39.860225
-37	-1	15	-24	-10.055849
54	-5	40	-12	-12.253182
0	0	12	-26	17.514573
4	11	27	-19	-42.698447
-22	52	-1	0	70.903653
11	-14	25	16	-51.860103
-40	-22	-42	-41	-54.667806
-48	-7	-9	-21	-18.015076
28	-4	43	2	-84.344005
-12	-9	-19	-8	92.327647
-15	54	-6	3	-73.174230
-11	20	5	5	12.137211
50	27	4	-2	38.639485
-21	-6	6	-8	63.078707
-2	-7	14	27	-16.519669
-2	19	-41	37	31.260109
31	-28	-1	6	43.168432
38	-38	-4	-39	65.819269
10	9	3	-26	-34.830775
-20	-10	30	-16	-77.416303
-35	16	6	55	43.015839
-2	30	-4	13	-1.962340
-8	-14	-1	42	-34.849086
-48	26	19	-8	-18.845180
0	12	-32	29	35.074923
-2	14	-35	10	-99.383526
1	-5	-39	-2	3.115940
30	-25	-55	14	79.888302
-23	-20	9	40	96.258431
30	-4	24	-13	51.371807
-23	0	0	4	25.022126
-18	0	15	28	87.725455
-8	17	38	-22	86.327708
36	-14	5	-18	-64.110233
39	20	34	-21	94.506668
50	18	47	-5	-66.539506
-15	-25	-18	1	-16.428114
-4	-3	-36	-13	22.647786
34	17	20	-21	-58.403272
12	8	-7	2	-74.297311
-11	30	-18	-39	74.919889
5	-47	-3	33	-73.796808
-10	-53	7	1	37.150182
21	-25	44	-28	23.349712
-18	9	13	7	36.295663
-22	5	-16	2	-4.861599
-10	-15	32	2	55.357524
29	-36	-19	-16	-10.580767
9	18	-16	-1	70.574053
-16	-28	21	-15	94.769127
-21	4	23	42	42.106388
5	-6	19	-5	-90.734581
-19	-46	10	-4	-97.271645
-2	2	-5	11	66.838588
-28	13	-41	1	77.471236
-8	-51	-36	-7	55.595569
-28	36	4	-19	-6.711020
-5	58	-2	18	5.673391
8	-12	31	-7	69.963683
-31	14	50	4	-32.340464
15	39	-17	-52	62.840663
40	-7	19	-2	58.067568
-16	-45	-33	5	-13.309122
-17	42	-25	28	-8.810694
-28	-10	50	0	-86.791589
28	41	14	-47	87.548448
-42	-29	1	-6	72.643208
30	-16	-15	12	99.542222
7	-19	-42	17	9.378338
-15	52	37	-36	79.076510
7	-28	-27	16	-48.051393
-1	-7	-43	16	61.735893
-28	-8	-32	20	81.005280
10	-2	37	22	-42.765587
-4	-6	-32	-31	-57.023835
-17	-38	14	18	14.291818
32	-30	-52	9	89.355144
-29	-36	7	-28	78.612629
-7	-13	11	-18	79.491562
-46	2	-3	28	-19.504379
-12	-11	-1	3	-25.351726
6	-1	0	39	98.699911
2	15	-5	-50	34.842982
-3	-11	-17	-13	81.273843
1	-10	-30	23	-40.531632
8	-4	-29	36	93.084506
-17	-20	38	-3	-81.774346
33	-10	-39	3	-31.565294
1	1	43	-37	98.510697
1	2	-15	11	-55.021821
9	-20	4	-5	15.634632
-14	-6	-53	27	9.268471
12	-29	-33	5	30.729087
-26	-46	27	33	-22.238838
-45	37	-39	11	25.443281
1	0	-14	-28	53.971984
4	9	-51	-5	-18.759728
13	-56	-8	-9	65.221107
2	-25	-42	23	1.626637
5	8	3	17	33.793146
31	42	-4	9	27.506333
-5	-29	-8	-4	39.408551
0	11	15	26	-36.826685
5	-8	9	-41	77.019562
-4	-5	-40	-43	91.375469
0	0	17	-22	-76.708274
7	17	48	8	46.574297
-8	27	1	-42	-2.059999
-32	28	-5	44	-35.135960
-45	0	-2	-34	-55.400250
-18	-41	29	9	-62.669759
24	-3	-29	-49	15.396588
-2	43	16	34	-7.437361
-22	-5	8	24	-37.064730
-9	22	-15	-54	72.295297
-27	17	-18	-35	-28.885769
17	10	-12	25	-7.303079
47	-6	-12	-16	32.212287
-6	10	-13	-19	40.903958
38	-15	25	36	-31.907102
-5	-18	-30	-34	-65.746025
-18	-43	54	0	-78.991058
23	6	24	4	-72.490616
-18	-14	5	-5	-39.896847
35	24	-30	-31	-56.779687
-4	-6	-21	-30	15.726188
15	17	38	15	62.755211
16	-42	-1	-10	-60.356456
0	-2	-11	0	51.536607
-9	-35	32	34	-42.490921
-7	-2	8	-36	28.714866
-58	12	10	-54	60.710471
-8	-2	-15	-10	-42.338328
26	13	38	19	34.623249
-7	0	9	1	8.218635
-35	-45	-14	-28	63.377789
53	-7	8	32	73.436689
-32	-49	15	34	-47.776727
-22	-19	-26	-21	54.966887
-32	32	-30	45	-17.874691
18	39	-1	8	-37.595752
31	-2	-17	-2	25.778985
52	1	6	-19	54.991302
-41	-6	30	-23	28.482925
-22	9	42	30	48.905911
-25	34	1	48	-27.976318
-2	-6	-9	18	99.145482
7	0	0	7	-74.767296
-13	31	4	-17	11.929685
-2	-36	1	-35	-25.998718
24	39	29	-30	59.031953
22	1	-7	-27	-11.490219
-5	4	-28	3	-85.882138
1	59	-28	50	38.309885
58	-8	-16	16	-58.641316
25	26	-16	29	43.693350
-7	-8	48	21	19.083224
18	-42	-2	-39	-71.330912
7	49	19	-40	-96.014283
6	5	-3	-31	13.547166
4	54	-18	34	90.868862
-15	-8	11	-24	93.127232
11	-8	-2	-49	-64.738914
-5	5	-6	45	66.008484
-2	31	-43	-26	1.809748
23	-9	-16	6	84.081545
24	-23	0	0	38.401440
8	-13	-8	-11	70.378735
-14	16	0	-3	39.152196
-4	7	-6	17	36.533708
-43	18	1	-2	-89.660329
-43	38	2	26	-17.569506
-18	1	-13	28	79.351176
-2	-39	-36	-24	-68.529313
-33	-23	10	42	-41.196936
-5	20	-9	16	98.522904
26	50	19	-31	-30.857265
-10	-54	0	0	76.097903
16	-45	38	38	87.151708
26	15	-53	11	-19.186987
-51	-24	-7	6	70.891446
12	14	-8	37	-89.110996
-32	-40	-10	-44	-74.132511
-3	23	12	-28	-24.124882
-49	16	-6	-5	28.104495
-26	44	23	-10	25.144200
0	9	-51	5	-79.998169
21	-27	-45	-10	98.565630
33	-25	19	-16	22.000793
7	-8	48	25	21.744438
0	1	31	-5	13.406781
19	17	-5	0	-13.223670
12	3	-33	-20	-93.127232
7	2	-47	-13	12.137211
-7	33	-8	4	31.876583
-3	9	-10	8	95.324564
-30	-48	-8	4	45.530564
-26	-25	13	-32	-44.138920
30	46	14	44	-67.491684
54	-8	-1	-20	-90.789514
-49	-17	1	8	-2.285836
-50	15	-24	12	45.445112
54	-15	-11	20	2.139348
30	-15	9	-36	6.112857
0	0	-30	-3	41.361736
-10	-50	-11	-35	-12.808618
-38	10	24	15	17.630543
19	-53	-41	35	-62.883389
44	21	-16	8	34.488968
1	-49	-15	0	-98.834193
-11	-28	6	36	-25.534837
4	41	-20	-34	43.833735
-16	51	-3	39	49.198889
-9	-6	-5	58	-41.966002
0	0	-56	-11	74.553667
18	30	15	0	74.657430
-14	-23	-6	34	74.565874
3	21	-18	-5	-17.050691
1	-17	-25	40	94.994964
1	0	-18	45	96.484268
-40	32	53	-21	45.725883
-49	15	-12	-56	-32.053591
-4	2	-42	-12	-26.371044
12	14	-27	-42	57.518235
-46	-37	-26	-31	-60.039064
-6	37	23	55	89.202551
-37	-39	-23	44	-90.551469
-14	53	-1	-9	-68.816187
28	47	13	-20	56.657613
-23	11	-10	-18	-37.913144
5	14	10	-8	-69.841609
-13	26	-8	-33	-75.737785
-14	52	47	-17	93.292032
37	20	5	16	-88.457900
-3	-6	-12	-4	89.648122
2	21	0	-36	17.307047
-40	39	0	-16	-73.351238
-39	-23	19	41	-47.160253
24	17	-16	14	6.497391
44	9	33	47	-62.236396
41	-38	-18	12	-31.754509
-3	3	-1	-2	-50.511185
-1	0	5	13	-88.232063
44	-36	18	3	57.097079
-30	-9	47	9	-15.512558
-11	44	11	-44	-41.264077
50	-32	24	-32	4.745628
3	-46	36	32	52.610858
-26	26	28	-20	-87.713248
-22	30	24	-13	-86.059145
-33	40	32	-42	-94.537187
-13	-6	-46	1	84.966582
-20	-10	-7	3	-38.566240
-47	12	9	3	30.924406
0	10	-10	34	-49.089022
-24	13	10	-11	-22.989593
4	-12	-23	-10	91.723380
-6	-34	10	-33	-83.892331
-9	-11	9	0	79.241310
-13	-2	-28	-52	79.644154
-4	3	-3	-17	87.383648
26	7	7	10	-10.708945
-14	56	-12	-34	-61.601611
16	-31	3	26	2.279733
6	28	4	-14	-39.890744
-8	7	14	13	-26.480911
-36	47	-26	39	61.784722
-12	15	-7	0	33.982360
-14	-41	-1	-24	97.845393
0	-3	21	35	24.198126
-10	-45	2	21	89.342936
-38	-43	-14	41	19.333476
-49	2	31	8	83.764153
14	25	-6	-1	41.270180
33	-19	38	37	-58.537553
4	-52	59	6	-90.197455
-22	12	-15	-32	-62.376782
-8	36	-4	41	-99.218726
-27	0	24	52	-66.350291
7	-55	-10	0	-93.102817
56	19	-33	0	49.076815
11	28	54	-14	98.040712
32	-5	-53	25	-41.434980
-9	-49	46	-23	13.791314
6	-9	21	53	54.814295
40	-10	-10	-21	-55.528428
12	4	50	-13	87.115085
20	46	25	3	77.550584
-2	49	21	-19	-98.467971
27	-13	41	-2	-5.325480
-8	-42	-9	-9	99.871822
-21	-42	-36	15	65.428632
0	6	14	8	82.921842
-40	-43	15	13	82.476272
-48	-3	-5	-1	99.975585
-10	-6	35	34	50.596637
8	-11	47	-12	52.555925
19	-21	-17	-2	-7.748650
-7	12	-5	-2	55.619984
-21	-35	36	0	60.411390
-1	0	-36	-4	-13.089389
-22	48	-32	9	39.396344
-39	-38	-4	10	2.310251
-8	-38	-10	-38	95.825068
-9	3	2	59	1.498459
-5	-50	-10	-27	-73.900571
42	-4	7	-49	13.699759
53	1	0	2	75.829340
1	24	16	53	-67.851802
10	21	0	0	40.208136
5	-1	9	-2	-26.255074
22	-34	-24	5	54.893643
45	-34	-59	7	-25.650807
3	7	-10	47	76.482437
10	26	-25	-6	28.623310
52	17	-20	49	-25.479904
22	-6	-46	5	33.463546
-16	23	-26	-33	60.075686
39	16	27	18	-44.267098
19	27	-33	-41	-54.881436
-34	0	9	11	37.943663
-17	-23	-20	-45	-17.307047
-23	9	23	20	-13.675344
11	3	54	20	-77.703177
-6	15	20	47	98.352000
-50	21	4	-1	18.027284
29	-45	-13	0	74.773400
-19	-26	20	-39	-1.785333
-13	-21	-25	2	-9.530931
-29	-5	19	-36	8.346812
0	-32	-28	-1	-76.775414
38	27	-14	-44	12.356944
0	-8	-40	26	74.687948
-7	-13	-4	2	22.891934
46	-16	0	14	96.154668
-28	8	27	13	28.922391
2	5	-39	24	-44.401379
8	1	-16	-41	-79.448836
38	43	-1	-7	-30.381176
24	53	13	11	-29.209265
-25	40	-22	-33	44.511246
37	-31	-38	7	-79.113132
-9	-7	-4	-53	51.072726
-1	27	-6	-46	-6.320383
42	-8	-45	-17	-41.184729
-39	26	-15	50	-41.196936
1	8	-35	42	98.565630
-22	4	-50	24	-76.775414
2	-4	-42	39	27.140110
1	15	-42	-10	-4.519791
-3	12	-45	16	-26.377148
1	-34	-16	35	-58.909879
27	43	3	-31	97.363201
13	-19	-28	-38	19.113742
11	-37	-8	-54	74.462111
-34	13	-5	-55	98.236030
-32	8	30	45	81.243324
-45	-13	-34	-4	-1.565600
-23	40	40	0	-45.774712
43	22	54	4	-34.232612
-4	0	-32	32	53.715629
5	-40	-41	-25	-14.743492
-55	-22	-11	-29	-72.081668
15	17	22	7	-47.721793
-8	32	7	-3	24.582659
-27	-51	-39	-35	44.541765
24	17	-8	-19	-67.101047
10	22	29	-48	83.465072
-4	-6	-4	-51	-64.592425
2	11	13	55	-32.920316
28	-15	-51	4	92.736595
4	-56	-7	-10	58.702353
-34	-1	46	-14	53.910947
25	9	9	25	-44.981231
-27	-35	-2	0	7.620472
-19	3	-19	6	34.171575
20	-30	24	-27	-81.194494
4	16	35	42	-9.244057
-18	7	1	5	-76.891385
-3	-12	34	-36	-48.735008
15	-27	12	28	42.643513
-33	-30	-5	-5	-68.608661
34	18	-33	-10	-45.817438
20	15	-40	27	27.158422
14	23	9	1	-18.106632
-18	13	24	3	55.363628
29	8	37	-12	42.649617
-23	-38	-2	1	-72.350230
-25	-20	-1	-24	-0.094607
-2	-24	8	12	80.413221
5	-57	10	1	16.092410
-2	-5	-12	-15	28.061769
-23	-25	33	35	89.544359
-8	-51	23	-28	73.491623
-28	-8	-24	-38	7.480087
-2	0	24	17	59.990234
21	-25	-43	29	44.114505
-2	-3	17	21	-92.681661
-20	-49	-22	-50	30.527665
-10	-7	2	26	95.672475
12	8	51	-30	91.613514
-37	-3	-20	2	-52.073733
22	-10	24	5	92.773217
56	-5	-14	-16	83.117161
0	-55	13	3	-18.424024
-17	9	20	21	52.494888
-4	52	27	48	-3.628651
-9	0	-37	-28	71.013520
-25	-43	1	2	-70.891446
33	0	-39	7	80.028687
20	26	-6	-3	-43.528550
30	-32	-48	5	-99.542222
-18	-40	-31	-15	-50.572222
11	-12	-33	-14	-44.053468
